epoch,train_loss,train_acc,val_loss,val_acc
0,1.1029313431891132,33.65576813249572,1.0775804468654693,33.37232620320856
1,1.0925009362909892,33.62364363221017,1.074131938862928,33.37232620320856
2,1.085071616793332,34.01270702455739,1.067977717216002,33.37232620320856
3,1.043050638412776,39.28112507138778,0.6585803608843349,67.93114973262033
4,0.658523352042725,68.57153055396915,0.6496418207724464,76.33689839572193
5,0.6258296829108234,72.95117075956597,0.8181201264182514,66.92847593582887
6,0.5816647064740255,79.70802398629354,0.9048771976149655,68.48262032085562
